"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1154","RT @M_Shahpasandi: Warning of serious vulnerabilities in #HP #iLO servers! 
#UBRiLo #Ransomware Attack
@malwrhunterteam
@BleepinComputer
@d…",FALSE,0,NA,2018-04-28 11:52:26,FALSE,NA,"990197043602821120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiladHazrati75",1,TRUE,FALSE,NA,NA
"1155","「Unleash The Beast」

It seems like a HP spot, ""the new era is here, unleash the beast and enjoy every single detail… https://t.co/53Rmvgq4wH",FALSE,2,NA,2018-04-28 11:50:32,TRUE,NA,"990196562314907648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OrtizDono",2,FALSE,FALSE,NA,NA
"1156","Warning of serious vulnerabilities in #HP #iLO servers! 
#UBRiLo #Ransomware Attack
@malwrhunterteam… https://t.co/FL630OC465",FALSE,3,NA,2018-04-28 11:47:54,TRUE,NA,"990195900080324608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M_Shahpasandi",1,FALSE,FALSE,NA,NA
"1157","RT @nach1keta: Comrade #Deepak
Last week:
He called for Mass Murder of 31% #Indians !

This Week:
Suspended frm job by HP @DXCTechnology
De…",FALSE,0,NA,2018-04-28 11:24:12,FALSE,NA,"990189938225201152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NPIswaran",347,TRUE,FALSE,NA,NA
"1158","RT @nach1keta: Comrade #Deepak
Last week:
He called for Mass Murder of 31% #Indians !

This Week:
Suspended frm job by HP @DXCTechnology
De…",FALSE,0,NA,2018-04-28 11:23:13,FALSE,NA,"990189688542695431",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InnovativeHindu",347,TRUE,FALSE,NA,NA
"1159","RT @nach1keta: Comrade #Deepak
Last week:
He called for Mass Murder of 31% #Indians !

This Week:
Suspended frm job by HP @DXCTechnology
De…",FALSE,0,NA,2018-04-28 11:22:27,FALSE,NA,"990189496191848448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nmasanas",347,TRUE,FALSE,NA,NA
"1160","Helmerich &amp; Payne downgraded by TheStreet to c. https://t.co/cvXXB2jhqk $HP #HP",FALSE,0,NA,2018-04-28 11:20:24,FALSE,NA,"990188982427365376",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","RatingsNetwork",0,FALSE,FALSE,NA,NA
"1161","RT @nach1keta: Comrade #Deepak
Last week:
He called for Mass Murder of 31% #Indians !

This Week:
Suspended frm job by HP @DXCTechnology
De…",FALSE,0,NA,2018-04-28 11:15:45,FALSE,NA,"990187811583082496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prabhakers",347,TRUE,FALSE,NA,NA
"1162","SEIKO×GIUGIARO Limited Edition Men's Watch [SCED055]
FREE International Shipping #HP https://t.co/R2GGZ0L7Vi… https://t.co/IV1TvJU8Y0",FALSE,0,NA,2018-04-28 11:13:19,TRUE,NA,"990187196257832960",NA,"<a href=""http://botbird.metabirds.net"" rel=""nofollow"">Botbird tweets</a>","ujiiejapan",0,FALSE,FALSE,NA,NA
"1163","RT @ZeishaK: Eeeeeeepppppppp! Who else has installed it?
.
.
.
#harrypotter #hp #potterhead #potterlove #harrypottergame #hogwarts #game #l…",FALSE,0,NA,2018-04-28 11:11:02,FALSE,NA,"990186625023008768",NA,"<a href=""https://discoveringmypath.wixsite.com/discoveringmypath"" rel=""nofollow"">readysetgame</a>","ReadySetGame3",1,TRUE,FALSE,NA,NA
"1164","Buy #508X (CF363X) HY #Magenta #Toner #Cartridge for #HP at https://t.co/PSHo2UAetq. We offer to save 30-70% on ink… https://t.co/Ykglzwch3V",FALSE,0,NA,2018-04-28 11:05:16,TRUE,NA,"990185173974245376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Houseoftoners16",0,FALSE,FALSE,NA,NA
"1165","RT @tsemtulku: #DalaiLama says China-backed Panchen Lama is an emanation of the previous Panchen Lama: https://t.co/WxTYm6l2wD

#Kalmykia
#…",FALSE,0,NA,2018-04-28 11:04:40,FALSE,NA,"990185021569822720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuetMoi",7,TRUE,FALSE,NA,NA
"1166","#HP reopens pre-orders for its first ‘#alwaysconnected’ Windows 10 PC https://t.co/fNce4izgys https://t.co/jTcFNteVMc",FALSE,0,NA,2018-04-28 10:53:33,FALSE,NA,"990182224698855424",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","bicesterithub",0,FALSE,FALSE,NA,NA
"1167","RT @TwistOfFateRPG: #TOF Please welcome our Harry Potter. @ThatIDontExist #HP",FALSE,0,NA,2018-04-28 10:50:55,FALSE,NA,"990181559092178944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThatIDontExist",1,TRUE,FALSE,NA,NA
"1168","RT @tsemtulku: #DalaiLama says China-backed Panchen Lama is an emanation of the previous Panchen Lama: https://t.co/WxTYm6l2wD

#Kalmykia
#…",FALSE,0,NA,2018-04-28 10:30:03,FALSE,NA,"990176310088486912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameshrautkalp3",7,TRUE,FALSE,NA,NA
"1169","RT @nach1keta: Comrade #Deepak
Last week:
He called for Mass Murder of 31% #Indians !

This Week:
Suspended frm job by HP @DXCTechnology
De…",FALSE,0,NA,2018-04-28 10:15:28,FALSE,NA,"990172640441655296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fouress",347,TRUE,FALSE,NA,NA
"1170","#TOF Please welcome our Harry Potter. @ThatIDontExist #HP",FALSE,1,NA,2018-04-28 10:09:30,FALSE,NA,"990171138155163648",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TwistOfFateRPG",1,FALSE,FALSE,NA,NA
"1171","HP ProDisplay P201m https://t.co/Q6ihBprgbH #HP",FALSE,0,NA,2018-04-28 10:06:02,FALSE,NA,"990170264234274816",NA,"<a href=""http://apacelli.com/"" rel=""nofollow"">apacalli</a>","apatab",0,FALSE,FALSE,NA,NA
"1172","RT @nach1keta: Comrade #Deepak
Last week:
He called for Mass Murder of 31% #Indians !

This Week:
Suspended frm job by HP @DXCTechnology
De…",FALSE,0,NA,2018-04-28 10:01:51,FALSE,NA,"990169212382531584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","glasspup",347,TRUE,FALSE,NA,NA
"1173","#TOF Harry Potter is now reserved. #HP",FALSE,0,NA,2018-04-28 10:01:16,FALSE,NA,"990169067620200448",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TwistOfFateRPG",0,FALSE,FALSE,NA,NA
"1174","Buy #21 (C9351AN) Black #Ink #Cartridge for #HP at https://t.co/31YMeJ2fjr. We offer to save 30-70% on ink and… https://t.co/NNJTxR25do",FALSE,1,NA,2018-04-28 09:46:49,TRUE,NA,"990165430714228736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lainksvis",0,FALSE,FALSE,NA,NA
"1175","34% OFF #sale #save #wireless #printer #scanner #copier #HP @amazon @hp HP OfficeJet Pro 6978 All-in-One Wireless P… https://t.co/Dxi68BZ3uL",FALSE,0,NA,2018-04-28 09:45:06,TRUE,NA,"990164998528827393",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","the_best_offer",0,FALSE,FALSE,NA,NA
"1176","13% OFF #sale #save #HP #monitor @amazon @hp HP 23.8-inch FHD IPS Monitor with Tilt/Height Adjustment and Built-in… https://t.co/9OyHV7XyG2",FALSE,0,NA,2018-04-28 09:45:04,TRUE,NA,"990164988630392832",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","the_best_daily",0,FALSE,FALSE,NA,NA
"1177","HP 15-bs145tu Review with Full Specifications https://t.co/g4iK4NmOrE #HP #HPLaptop #HPReview #HP15bs14tu",FALSE,1,NA,2018-04-28 09:40:34,FALSE,NA,"990163856067612672",NA,"<a href=""http://postfity.com"" rel=""nofollow"">Postfity.com</a>","GadgetSagar",1,FALSE,FALSE,NA,NA
"1178","HP 15-bs145tu Review with Full Specifications https://t.co/cwlAHh6wPd #HP #HPLaptop #HPReview #HP15bs14tu",FALSE,0,NA,2018-04-28 09:40:33,FALSE,NA,"990163853832081408",NA,"<a href=""http://postfity.com"" rel=""nofollow"">Postfity.com</a>","TechSagar",0,FALSE,FALSE,NA,NA
"1179","RT @bigapplebuddy: Reimagine your creative process with a versatile laptop that gives you the latest convertible design with the pro-grade…",FALSE,0,NA,2018-04-28 09:25:10,FALSE,NA,"990159983097462784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","victheman883",1,TRUE,FALSE,NA,NA
"1180","RT @LillianDeng: anyone have the backup of Delicate from HPFF by padfoot4ever?? just read few chapters and the site shut down..#hp #harrypo…",FALSE,0,NA,2018-04-28 09:24:22,FALSE,NA,"990159781821337600",NA,"<a href=""http://cinchtweet.com"" rel=""nofollow"">Manipulator_SON_App</a>","Manipulator_Son",1,TRUE,FALSE,NA,NA
"1181","RT @Lucky62058333: #HP Pavilion Business Flagship #Laptop #PC (2018 Edition) 15.6"" HD WLED-backlit Display 8th Gen Intel i5-8250U Quad-Core…",FALSE,0,NA,2018-04-28 09:22:00,FALSE,NA,"990159185215139840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lucky62058333",2,TRUE,FALSE,NA,NA
"1182","RT @PCPlanetNigeria: Shop for various IT products at very low prices and qualify for our monthly raffle draw. #pcplanetnigeria @PCPlanetNig…",FALSE,0,NA,2018-04-28 08:32:14,FALSE,NA,"990146658611712000",NA,"<a href=""https://discoveringmypath.wixsite.com/discoveringmypath"" rel=""nofollow"">readysetgame</a>","ReadySetGame3",3,TRUE,FALSE,NA,NA
"1183","anyone have the backup of Delicate from HPFF by padfoot4ever?? just read few chapters and the site shut down..#hp… https://t.co/Up4eUoW75G",FALSE,1,NA,2018-04-28 08:26:45,TRUE,NA,"990145280455524352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LillianDeng",1,FALSE,FALSE,NA,NA
"1184","RT @haoanhhungxt: $Linda attending Seattle's  #RetailLoco conference! #Lindacoin is the only #cryptocurrency team speaking at the event. So…",FALSE,0,NA,2018-04-28 08:22:22,FALSE,NA,"990144176275755008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaap_boon",11,TRUE,FALSE,NA,NA
"1185","44% OFF #sale #save #HP #printer #scanner #copier #OfficeJet @amazon @hp HP OfficeJet Pro 8720 All-in-One Wireless… https://t.co/8zBuMql42h",FALSE,1,NA,2018-04-28 08:10:07,TRUE,NA,"990141093730766848",NA,"<a href=""https://twittimer.com"" rel=""nofollow"">Twittimer</a>","the_best_daily",0,FALSE,FALSE,NA,NA
"1186","RT @LindaCEOJonah: $Linda attending Seattle's  #RetailLoco conference! #Lindacoin is the only #cryptocurrency team speaking at the event. S…",FALSE,0,NA,2018-04-28 08:10:05,FALSE,NA,"990141087045029888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pushpa_puri",106,TRUE,FALSE,NA,NA
"1187","Best Laptop Competitor for Macbook Pro #Facebook #OperatingSystem #RAM #Instagram #LYNDA.COM #Intel #HP...… https://t.co/RpRnk1LRyb",FALSE,0,NA,2018-04-28 08:05:48,TRUE,NA,"990140007649370112",NA,"<a href=""http://leadstories.com"" rel=""nofollow"">Lead Stories Feed Publisher</a>","Windows10Info",0,FALSE,FALSE,NA,NA
"1188","RT @vhcleleasmgmt: Looking for a new car or van this weekend? why not check us out to see what we can offer you? either check our website o…",FALSE,0,NA,2018-04-28 07:34:23,FALSE,NA,"990132101268852736",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","UKCarLease",1,TRUE,FALSE,NA,NA
"1189","Looking for a new car or van this weekend? why not check us out to see what we can offer you? either check our webs… https://t.co/h18m5181Sw",FALSE,0,NA,2018-04-28 07:30:10,TRUE,NA,"990131040885846016",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","vhcleleasmgmt",1,FALSE,FALSE,NA,NA
"1190","#HP #Odyssey #Y5Y50AA#ACJ 15.6-inch #Laptop #Backpack for Rs. 1299/- (63% Off) at #Flipkart.
For Additional… https://t.co/gfcYrA6V80",FALSE,0,NA,2018-04-28 07:24:33,TRUE,NA,"990129627980025857",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Deals4India_in",0,FALSE,FALSE,NA,NA
"1191","If I could have one spell to use.. it would defo be Accio. #lazylife #wheremyphoneat #wherethemkeys #hp ⚡️",FALSE,2,NA,2018-04-28 07:21:42,FALSE,NA,"990128910775017473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Myra_Kamal",0,FALSE,FALSE,NA,NA
"1192","CITIZEN MEN'S Watch Automatic NP4044-53A
FREE International Shipping 
#HP https://t.co/dz2hZNEdE7  
#ebay… https://t.co/eKLyuqs8IU",FALSE,0,NA,2018-04-28 07:18:32,TRUE,NA,"990128113169371136",NA,"<a href=""http://botbird.metabirds.net"" rel=""nofollow"">Botbird tweets</a>","ujiiejapan",0,FALSE,FALSE,NA,NA
"1193","RT @wmw111: RT tsemtulku ""#DalaiLama says China-backed Panchen Lama is an emanation of the previous Panchen Lama: https://t.co/vRyEHyObOB…",FALSE,0,NA,2018-04-28 07:13:29,FALSE,NA,"990126841892626432",NA,"<a href=""http://www.hillcrafts.in"" rel=""nofollow"">himachalibot</a>","RT_Himachal",1,TRUE,FALSE,NA,NA
"1194","RT tsemtulku ""#DalaiLama says China-backed Panchen Lama is an emanation of the previous Panchen Lama:… https://t.co/gSZZjggyxL",FALSE,0,NA,2018-04-28 07:13:28,TRUE,NA,"990126840001024001",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","wmw111",1,FALSE,FALSE,NA,NA
"1195","Get ₱1000 price off and free ink with your HP Deskjet GT All-in-One Printer purchase https://t.co/YHD0wV6wNp… https://t.co/RW8Uoa2KO9",FALSE,0,NA,2018-04-28 07:00:13,TRUE,NA,"990123503344070657",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","flippy0721",0,FALSE,FALSE,NA,NA
"1196","Get ₱1000 price off and free ink with your HP Deskjet GT All-in-One Printer purchase https://t.co/ETqGrmUfc1… https://t.co/YQW5xgHbGD",FALSE,0,NA,2018-04-28 07:00:12,TRUE,NA,"990123499409686528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CebuFinest",0,FALSE,FALSE,NA,NA
"1197","RT @tsemtulku: #DalaiLama says China-backed Panchen Lama is an emanation of the previous Panchen Lama: https://t.co/WxTYm6l2wD

#Kalmykia
#…",FALSE,0,NA,2018-04-28 06:54:53,FALSE,NA,"990122161351213056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrischong90",7,TRUE,FALSE,NA,NA
"1198","Request Quote 
E-mail :sales@itn.com.pk

More in Stocks
#Hp &amp; #Dell Servers, #Cisco Routers, Switches,
Firewalls, I… https://t.co/fnZbrXYIkJ",FALSE,0,NA,2018-04-28 06:52:08,TRUE,NA,"990121469798645765",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I_Tnetworks",0,FALSE,FALSE,NA,NA
